Date,AAPL,AMZN,GOOG,NVDA,SPY,TSLA,SPY_Volume,AAPL_Volume,NVDA_Volume,TSLA_Volume,GOOG_Volume,AMZN_Volume,AAPL_MA20,AAPL_MA50,AAPL_MA200,AMZN_MA20,AMZN_MA50,AMZN_MA200,GOOG_MA20,GOOG_MA50,GOOG_MA200,NVDA_MA20,NVDA_MA50,NVDA_MA200,SPY_MA20,SPY_MA50,SPY_MA200,TSLA_MA20,TSLA_MA50,TSLA_MA200,AAPL_STD,AAPL_Upper_Band,AAPL_Lower_Band,AMZN_STD,AMZN_Upper_Band,AMZN_Lower_Band,GOOG_STD,GOOG_Upper_Band,GOOG_Lower_Band,NVDA_STD,NVDA_Upper_Band,NVDA_Lower_Band,SPY_STD,SPY_Upper_Band,SPY_Lower_Band,TSLA_STD,TSLA_Upper_Band,TSLA_Lower_Band,AAPL_RSI,AMZN_RSI,GOOG_RSI,NVDA_RSI,SPY_RSI,TSLA_RSI,AAPL_Daily_Returns,AMZN_Daily_Returns,GOOG_Daily_Returns,NVDA_Daily_Returns,SPY_Daily_Returns,TSLA_Daily_Returns,Ticker
2021-05-25,124.349609375,162.95249938964844,120.02224731445312,15.613523483276367,396.29559326171875,201.56333923339844,57451400,72009500,435408000,84017700,18838000,65222000,125.22687454223633,125.05646194458008,121.05598918914795,164.01022567749024,162.59188995361328,160.50223236083986,117.13968124389649,112.14770278930663,93.1302889251709,14.565197372436524,14.312451286315918,13.474905643463135,393.97841491699216,387.4388885498047,351.1528973388672,209.01166839599608,221.23286682128906,198.05973628997802,2.9082883701214524,131.04345128247923,119.41029780199342,4.799240833565689,173.60870734462162,154.41174401035886,2.5746126016381643,122.28890644717282,111.99045604062016,0.5763064327161534,15.71781023786883,13.412584507004217,3.658342753237928,401.295100423468,386.66172941051633,16.085572929188952,241.182814254374,176.84052253761817,48.07790481367872,49.57705393852077,62.52287440085118,63.56214620605299,56.2085785735598,43.2681321715508,-0.0015735303369384113,0.004332851226203749,0.0009971439724838493,0.002289807202065841,-0.0022187236115497333,-0.002885668382965889,AMZN
2021-05-26,124.30060577392578,163.25799560546875,121.2408676147461,15.66565990447998,397.0821228027344,206.3766632080078,43088600,56575900,370440000,85917900,21856000,47680000,124.90823554992676,125.08572036743163,121.12788997650146,163.5268753051758,162.76518981933594,160.53148231506347,117.27325096130372,112.48749191284179,93.36380737304688,14.586313676834106,14.360520935058593,13.497583360671998,394.05753631591796,387.90227966308595,351.5666993713379,207.75716857910157,220.84786682128907,198.61876293182374,2.61440904455888,130.13705363904452,119.67941746080899,4.316684776861033,172.16024485889787,154.89350575145372,2.7179963397389515,122.70924364078162,111.83725828182581,0.6092568279127645,15.804827332659634,13.367800021008577,3.7097273872868004,401.47699109049154,386.6380815413444,15.195928647488437,238.14902587407846,177.3653112841247,47.9611738111226,50.20847626024217,64.91018875167916,64.05839231756141,57.163163247349516,46.900939955132706,-0.00039407925220291684,0.0018747562447005706,0.010153286807738526,0.0033391835775862244,0.001984704231864143,0.023879957500782645,SPY
2021-05-27,122.76214599609375,161.5054931640625,119.69541931152344,15.454121589660645,397.29046630859375,210.28334045410156,56707700,94625600,581476000,79111800,38962000,51224000,124.51756629943847,125.10005722045898,121.20844356536865,162.92387466430665,162.85956970214843,160.56884231567383,117.20504608154297,112.79780670166015,93.5935294342041,14.594458198547363,14.403362007141114,13.52077347278595,394.0210556030273,388.3443377685547,351.99451599121096,206.98800201416014,220.37480041503906,199.21204963684082,2.2861432901153025,129.08985287966908,119.94527971920786,3.6279707699236847,170.179816204154,155.6679331244593,2.633794836239527,122.47263575402202,111.93745640906393,0.6201671685548049,15.834792535656973,13.354123861437753,3.6721063152819187,401.36526823359117,386.6768429724635,14.620115195110719,236.22823240438157,177.74777162393872,44.32277377371384,46.60315081023222,59.71504185048392,60.46049680800428,57.427891436304094,49.71541455375979,-0.012376929044337404,-0.010734558114025683,-0.012746925468509973,-0.013503313368806169,0.000524686189317336,0.018929840154243482,AAPL
2021-05-28,122.10562896728516,161.15350341796875,120.14630889892578,16.208967208862305,398.0011291503906,208.4066619873047,58520200,71311100,644536000,68211000,24108000,46596000,124.19287338256837,125.18402328491212,121.26799213409424,162.3129997253418,163.05464965820312,160.58404983520506,117.2086338043213,113.17180297851563,93.81895450592042,14.656072998046875,14.473647899627686,13.544795770645141,394.15086669921874,388.90978576660154,352.40415481567385,205.58433532714844,220.1885336303711,199.73582962036133,2.1318317366166193,128.4565368558016,119.92920990933513,2.6814140326939935,167.67582779072978,156.9501716599538,2.6379549578765866,122.48454372007447,111.93272388856812,0.7142225771036683,16.084518152254212,13.227627843839539,3.768231839557946,401.68733037833465,386.6144030201028,12.884174089929756,231.35268350700795,179.81598714728892,42.829603849399334,45.89038768523695,60.70323572945212,67.47960724386797,58.37288198146741,48.38856921798359,-0.005347878399172723,-0.0021794289420000723,0.0037669744589710064,0.048844291461164646,0.0017887739627884258,-0.008924522802159385,NVDA
2021-06-01,121.7822494506836,160.9324951171875,121.05553436279297,16.228927612304688,397.650634765625,207.96665954589844,54216600,67637100,472804000,54254700,19166000,48600000,123.79918556213379,125.27208633422852,121.31617286682129,161.893399810791,163.19833953857423,160.59845733642578,117.2949234008789,113.55702865600585,94.04597877502441,14.727304458618164,14.541873359680176,13.56890417098999,394.22051391601565,389.4819055175781,352.81489852905275,204.56766815185546,219.9820669555664,200.23532958984376,1.7653822277988414,127.32995001773146,120.26842110653611,2.1254486909869916,166.14429719276498,157.64250242881704,2.7373435551963676,122.76961051127164,111.82023629048616,0.7961283403312265,16.319561139280616,13.13504777795571,3.8217143323777414,401.86394258077115,386.57708525126014,11.749666430236589,228.06700101232863,181.06833529138228,42.077660566911064,45.420659483171924,62.69071338668661,67.6431805952267,57.69269971614091,48.06467355505069,-0.002648358796695671,-0.0013714148069622345,0.007567652075205045,0.0012314420274395221,-0.0008806366592823966,-0.002111268599623961,TSLA
2021-06-02,122.54657745361328,161.69949340820312,120.63056182861328,16.741552352905273,398.27593994140625,201.7066650390625,49097100,59278900,594168000,69908400,17158000,40290000,123.6731113433838,125.30891540527344,121.36867500305176,161.6986991882324,163.32145935058594,160.61994979858397,117.46189804077149,113.93834869384766,94.27354858398438,14.848389101028442,14.613556251525878,13.594972586631775,394.44365844726565,390.0075952148438,353.22872177124026,203.42633438110352,219.54953369140625,200.6936262512207,1.7600239190294291,127.19315918144265,120.15306350532494,1.9388243710809432,165.5763479303943,157.82105044607053,2.837129788521359,123.1361576178142,111.78763846372877,0.9072961487126252,16.66298139845369,13.033796803603192,3.925551195214002,402.2947608376937,386.5925560568376,10.776541228203671,224.97941683751085,181.87325192469618,44.55538140804043,47.43169337800735,61.13437197145517,71.59475560978842,58.61912308255707,43.59381642190487,0.006276185621281405,0.004765962837133042,-0.0035105584921552024,0.03158709884268118,0.001572498874922612,-0.030100952337768105,GOOG
2021-06-03,121.05712127685547,159.35049438476562,119.800048828125,16.93263053894043,396.79779052734375,190.94667053222656,58138800,76229200,580008000,90335700,18346000,47966000,123.46033592224121,125.33258560180664,121.41519241333008,161.48987426757813,163.37096923828125,160.62109977722167,117.58114509582519,114.28873962402344,94.49441249847412,14.973676776885986,14.691365623474121,13.618143467903137,394.58673706054685,390.5622796630859,353.6301431274414,201.7913345336914,218.95406707763672,201.0364796066284,1.807963607373632,127.07626313698847,119.84440870749395,1.9563797153547076,165.40263369828756,157.5771148368687,2.8847800779951207,123.35070525181544,111.81158493983494,1.0128903310520512,16.99945743899009,12.947896114781884,3.9580969912829045,402.50293104311265,386.67054307798105,9.999891118173604,221.79111677003863,181.7915522973442,40.88506415640818,42.29215571931052,58.09880965470734,72.922193228625,55.52394596658969,37.19031597449735,-0.012154204611072084,-0.014526941142032901,-0.006884764423697565,0.011413409103726124,-0.003711370097525757,-0.05334476431283097,AMZN
2021-06-04,123.35990905761719,160.31100463867188,122.14910125732422,17.53980255126953,400.42681884765625,199.68333435058594,55938800,75169300,617120000,72110700,25948000,44994000,123.28248481750488,125.45024551391602,121.46856773376464,161.23949966430663,163.49011932373048,160.59453231811523,117.75653953552246,114.69398345947266,94.7169030380249,15.126105165481567,14.789854736328126,13.64473027229309,394.753971862793,391.2270666503906,354.04629043579104,200.71650161743165,218.74593383789062,201.40586627960204,1.6146586793859625,126.5118021762768,120.05316745873296,1.750167589322987,164.7398348429526,157.73916448566067,3.0542841555121805,123.86510784654682,111.64797122449811,1.155776170463535,17.437657506408637,12.814552824554497,4.13575144162921,403.0254747460514,386.4824689795346,8.901143951895211,218.51878952122206,182.91421371364123,48.015097242089205,44.920309460833735,63.603625348274484,76.65543928593493,60.97241593622955,44.33952098625618,0.019022323977911926,0.006027657821926935,0.01960810911328892,0.035858103141905406,0.009145787620161716,0.045754470575515294,SPY
2021-06-07,123.36968231201172,159.90049743652344,122.863037109375,17.580459594726562,400.03839111328125,201.7100067138672,51555000,71057600,575756000,67631100,23850000,44316000,123.07131462097168,125.55831817626954,121.52128498077393,161.00549926757813,163.64186920166014,160.57891479492187,117.92443580627442,115.11420333862304,94.94572086334229,15.266135597229004,14.891307258605957,13.672129702568053,394.75728912353514,391.84277404785155,354.4670994567871,199.5958351135254,218.5108673095703,201.78823963165283,1.2580225101679274,125.58735964130753,120.55526960063582,1.5850307874057628,164.17556084238964,157.83543769276662,3.2419894158093507,124.40841463789312,111.44045697465572,1.275112911844431,17.816361420917865,12.715909773540142,4.140181345131424,403.037651813798,386.4769264332723,7.00888969592376,213.6136145053729,185.57805572167788,48.04373916565698,43.99805065633118,65.104144149617,76.8852504147796,60.12343747381642,45.87846855412011,7.922553177275304e-05,-0.0025606925929613222,0.005844790053320059,0.002317987522276299,-0.0009700342636709269,0.010149431698305955,AAPL
2021-06-08,124.19280242919922,163.20550537109375,123.69804382324219,17.41881561279297,400.1236267089844,201.19667053222656,47134300,74403800,323848000,78160200,25060000,68334000,123.06592445373535,125.67072296142578,121.5656000137329,161.1895492553711,163.85394927978516,160.57059982299805,118.2761474609375,115.55990203857422,95.17018932342529,15.425348997116089,14.983460216522216,13.698708453178405,394.96290435791013,392.3411755371094,354.88341690063476,199.17166900634766,218.41006744384765,202.1269462966919,1.2526979131985925,125.57132028013254,120.56052862733816,1.617394363923038,164.42433798321719,157.95476052752502,3.471468400534424,125.21908426200635,111.33321065986864,1.33683099690547,18.099010990927027,12.751687003305149,4.304589704273668,403.57208376645747,386.3537249493628,6.611951949990568,212.3955729063288,185.94776510636652,50.51656473819003,52.46058282138814,66.82675330888901,73.77563461877942,60.25422000723025,45.535048461404614,0.006671980520349896,0.020669153552085318,0.006796240216037086,-0.009194525379875751,0.00021306853941172044,-0.002544921741878703,NVDA
2021-06-09,124.57496643066406,164.0574951171875,124.12400817871094,17.324249267578125,399.5267028808594,199.5933380126953,48436300,56877900,381656000,49753800,20126000,49110000,123.12569770812988,125.78724990844727,121.58210968017578,161.33264923095703,164.05936920166016,160.56970733642578,118.73111228942871,115.99379287719727,95.39711891174316,15.577813577651977,15.071546649932861,13.722110328674317,395.31538543701174,392.8314288330078,355.2911296081543,198.86466903686522,218.32666748046876,202.4415863418579,1.2962133019093203,125.71812431194851,120.53327110431124,1.7399160912545935,164.81248141346623,157.85281704844783,3.6161665092766295,125.96344530798197,111.49877927087545,1.3721427385954443,18.322099054842866,12.833528100461088,4.378322439949622,404.07203031691097,386.5587405571125,6.4313279146826625,211.72732486623056,186.00201320749989,51.66676303307448,54.37461939979848,67.70263994064808,71.94243161137776,58.799797911864694,44.41671923639902,0.00307718316995631,0.005220349302289318,0.00344358198644934,-0.005428976763804272,-0.001491848489514891,-0.007968981371759054,TSLA
2021-06-10,123.57547760009766,167.4824981689453,125.62860870361328,17.390872955322266,401.38385009765625,203.3733367919922,51020100,71186400,287772000,71758800,31234000,69530000,123.28934249877929,125.91293823242188,121.58636966705322,161.8269241333008,164.35372924804688,160.58025482177734,119.43488349914551,116.45818435668946,95.62963348388672,15.760936832427978,15.162492198944092,13.745662155151367,396.1776382446289,393.37872314453125,355.69201721191405,199.20183563232422,218.15666748046874,202.78705303192137,1.1149683888474802,125.51927927647425,121.05940572108433,2.0065454235830233,165.84001498046683,157.81383328613475,3.513908271632927,126.46270004241137,112.40706695587966,1.3566393942671202,18.47421562096222,13.047658043893737,3.708205043552034,403.59404833173295,388.76122815752484,6.484549779283867,212.17093519089195,186.23273607375648,48.49210625874824,61.14687862001177,70.65041609589807,72.46160565116611,61.88255218798274,47.67922142004941,-0.00802319165080978,0.02087684594544914,0.012121752648658113,0.003845689744768732,0.004648368190175001,0.018938501740255687,GOOG
2021-06-11,124.79057312011719,167.3415069580078,125.2464828491211,17.79033660888672,402.04705810546875,203.29666137695312,45570800,53522400,416308000,48615900,25240000,56348000,123.40595245361328,126.0189077758789,121.60173904418946,162.29032440185546,164.6064794921875,160.58033988952636,120.06252861022949,116.90189010620117,95.85525032043456,15.968685579299926,15.251917877197265,13.771063022613525,396.8423278808594,393.9089611816406,356.0906008911133,199.83850173950196,217.76973419189454,203.12908969879152,1.145038790300369,125.69603003421402,121.11587487301254,2.158531578619275,166.607387559094,157.9732612446169,3.3643192036333773,126.79116701749625,113.33389020296273,1.3319187055690338,18.632522990437995,13.304848168161858,3.4925291626539723,403.8273862061673,389.85726955555145,6.2110912430664795,212.26068422563492,187.416319253369,52.32717841992489,60.74714680213022,68.9297211031892,75.40073291399858,62.94873270624566,47.61816540546875,0.00983282074742764,-0.0008418265339896758,-0.003041710470532366,0.022969729845689013,0.0016523036680502479,-0.0003770180312155924,AMZN
2021-06-14,127.8576431274414,169.19349670410156,125.8996353149414,17.983457565307617,402.9472961425781,205.89666748046875,42358500,96906500,321376000,61272000,22550000,51394000,123.55440750122071,126.16958862304688,121.62416759490966,162.6927490234375,164.82934936523438,160.5658448791504,120.58784141540528,117.28978652954102,96.07313243865967,16.15726613998413,15.335956230163575,13.797314853668214,397.2535598754883,394.37609497070315,356.4775280761719,200.30433502197266,217.4760009765625,203.44084972381592,1.4883735797308446,126.5311546606824,120.57766034175901,2.632079736600417,167.95690849663833,157.42858955023667,3.4167237160380277,127.42128884748134,113.75439398332922,1.3370767574901787,18.83141965496449,13.483112625003773,3.707409605481978,404.66837908645226,389.8387406645243,6.302543228164536,212.90942147830174,187.6992485656436,60.351747995612136,64.06980187209727,70.2628770393304,76.69568284189424,64.40418556428249,49.95826618496236,0.024577737970415514,0.011067127216432215,0.005214936587138563,0.010855385182786836,0.0022391359890840956,0.012789221849023313,SPY
2021-06-15,127.03453063964844,169.156494140625,125.58177185058594,17.753662109375,402.2081604003906,199.7866668701172,51508500,62746300,243032000,53292300,22182000,48524000,123.71952095031739,126.24706954956055,121.64985473632812,162.97459869384767,164.98574920654298,160.56162734985352,121.08418312072754,117.58384017944336,96.29392162322998,16.33822331428528,15.411891384124756,13.823139190673828,397.6780517578125,394.71947998046875,356.85720001220704,200.67983474731446,216.86473419189454,203.6935330581665,1.6799786696666408,127.07947828965067,120.35956361098411,3.0011991364337045,168.97699696671506,156.97220042098027,3.3832771319162185,127.85073738455998,114.31762885689511,1.2930944820247365,18.924412278334753,13.752034350235807,3.7668857119149792,405.21182318164244,390.1442803339826,6.016309339899307,212.71245342711308,188.64721606751584,57.551922829028776,63.9533208836115,68.71757161907233,71.84896182995972,62.242302235320714,44.88375085425895,-0.006437726112099029,-0.0002186996793457352,-0.0025247369744981762,-0.012778157653949851,-0.0018343236181586065,-0.029675082579620482,AAPL
2021-06-16,127.53424072265625,170.7624969482422,125.2464828491211,17.775365829467773,399.9624938964844,201.6233367919922,80386100,91815000,307124000,66432300,26316000,84056000,123.9791934967041,126.32847900390625,121.67902770996093,163.43202362060546,165.1771792602539,160.56498985290528,121.60854949951172,117.87198501586914,96.51052341461181,16.52773690223694,15.49077507019043,13.846482667922974,398.1598693847656,395.0225,357.21510620117186,201.12983474731445,216.28640106201172,203.9638497543335,1.8485674253586009,127.6763283474213,120.2820586459869,3.4469826904614917,170.32598900152846,156.53805823968247,3.156482708162095,127.92151491583591,115.29558408318753,1.2048067506041886,18.937350403445315,14.118123401028562,3.3726785872318765,404.9052265592294,391.41451221030184,5.710823611898048,212.55148197111055,189.70818752351835,58.80150834071324,66.77654665692299,67.04261816160711,72.02875217702667,56.082698128494,46.63840120706544,0.003933655522570634,0.0094941835711142,-0.002669885896049995,0.0012224925741552983,-0.005583343962168086,0.009193155632698069,NVDA
2021-06-17,129.14132690429688,174.46200561523438,125.91856384277344,18.620712280273438,399.8298645019531,205.53334045410156,90949700,96721700,809656000,68104200,25756000,102730000,124.32705917358399,126.40896606445312,121.69560070037842,164.07562408447265,165.3870294189453,160.5745598602295,122.15336685180664,118.14873046875,96.7330339050293,16.757023334503174,15.580938014984131,13.872922673225403,398.6862197875977,395.3139599609375,357.5782969665527,202.0155014038086,215.92393463134766,204.16098308563232,2.126667371009895,128.5803939156038,120.0737244315642,4.203601906938052,172.48282789834875,155.66842027059656,2.8888552173888726,127.93107728658438,116.37565641702889,1.140057905749816,19.037139146002804,14.476907523003542,2.664835007761617,404.0158898031209,393.35654977207446,4.846093750568271,211.70768890494514,192.32331390267206,62.61331333548237,72.18154732244221,68.6900386438213,77.93874986606556,55.73190566496618,50.26814776185875,0.012601213388140131,0.02166464377780497,0.005366066801747893,0.04755719004130188,-0.0003316045793173572,0.019392614586788648,TSLA
2021-06-18,127.83805084228516,174.34500122070312,125.11793518066406,18.60223960876465,394.4360656738281,207.77000427246094,118676300,108953300,968856000,73682700,53306000,104954000,124.48139419555665,126.41525848388672,121.68059715270996,164.67367401123047,165.57462951660156,160.57150489807128,122.54012718200684,118.3937599182129,96.94493251800537,16.958108377456664,15.667269096374511,13.897024173736572,398.7334777832031,395.4609704589844,357.89911056518554,202.62433471679688,215.52066802978516,204.40808307647706,2.266486052551193,129.01436630065902,119.94842209045426,4.763790841000359,174.2012556932312,155.14609232922976,2.7299721382567177,128.00007145852027,117.0801829054934,1.0895180634644057,19.137144504385475,14.779072250527854,2.574709207428974,403.8828961980611,393.58405936834515,4.760939915658668,212.14621454811422,193.10245488547955,57.932178470192774,71.78378818919249,64.55055705643221,77.55313436627887,43.74754907092942,52.26829801070362,-0.010091858998611203,-0.0006706583139327593,-0.006358305222644245,-0.000992049671932227,-0.013490234989934402,0.010882243306208794,GOOG
2021-06-21,129.64108276367188,172.697998046875,126.00225830078125,18.391155242919922,400.0827331542969,206.94332885742188,72822000,79663300,672384000,74438100,26256000,65542000,124.81799049377442,126.40596008300781,121.68816268920898,165.30087356567384,165.65638946533204,160.5521324157715,122.99848022460938,118.63610916137695,97.14442070007324,17.129718255996703,15.74772216796875,13.917450170516968,399.0791778564453,395.66462890625,358.22427169799806,203.29016799926757,215.14606781005858,204.6971830368042,2.5077431228318794,129.83347673943817,119.80250424811067,4.9591762935217565,175.21922615271734,155.38252097863034,2.479819475880869,127.95811917637111,118.03884127284765,1.026541546045734,19.182801348088173,15.076635163905236,2.229200266195341,403.537578388836,394.62077732405464,4.349793505900399,211.98975501106835,194.59058098746678,62.14837351813437,66.24959698767067,66.92171105220913,73.10228358578273,54.723981556145255,51.44475164689797,0.014104031698755515,-0.009446804682075038,0.007067916512850658,-0.011347255507088039,0.014315799116448424,-0.003978800587379316,AMZN
2021-06-22,131.2873077392578,175.27200317382812,126.54480743408203,18.849756240844727,402.22174072265625,207.90333557128906,57700300,74783600,580144000,57476700,20984000,66902000,125.15507659912109,126.46402038574219,121.75524948120118,165.95199890136718,165.78243957519533,160.5864924621582,123.33058624267578,118.92028778076173,97.36815422058106,17.293313407897948,15.821202640533448,13.94680537700653,399.3314239501953,395.9082257080078,358.6177806091309,203.5780014038086,214.62426788330077,205.058366355896,2.892750068323405,130.9405767357679,119.36957646247427,5.374934026816864,176.7018669550009,155.20213084773346,2.4881529962166233,128.30689223510902,118.35428025024254,1.0269254424055763,19.3471642927091,15.239462523086795,2.287281913018733,403.9059877762328,394.7568601241578,4.459231274152158,212.49646395211292,194.65953885550428,65.54390087050139,70.12593596989467,68.3217011836715,76.28650240452697,58.06230995707833,52.383037811090915,0.012698327879495652,0.01490466106187549,0.004305868328214002,0.024935953824942736,0.005346413106847248,0.004638983624974058,SPY
2021-06-23,131.01292419433594,175.1909942626953,126.00874328613281,19.019922256469727,401.73687744140625,218.85667419433594,49445400,60214200,332356000,93297600,19694000,56266000,125.4882423400879,126.45418090820313,121.82057434082031,166.56392364501954,165.88625946044922,160.6387924194336,123.62991104125976,119.18130996704102,97.60186199188233,17.463633346557618,15.888697052001953,13.978970856666566,399.6034881591797,396.11900451660154,359.02207260131837,204.44266815185546,213.9192678833008,205.45544971466063,3.1659177515205994,131.8200778431291,119.15640683704669,5.702175947496764,177.96827554001308,155.159571750026,2.428587561174403,128.48708616360858,118.77273591891095,1.0160876390906493,19.495808624738917,15.431458068376319,2.2300704767705737,404.06362911272083,395.1433472056385,5.583038855821865,215.6087458634992,193.27659044021172,64.5052459504318,69.85401529403184,65.3774666816837,77.35760806866402,57.035714416945616,61.51981800499679,-0.0020899472283094633,-0.0004621896804161141,-0.004236160762490893,0.009027491573406987,-0.0012054626395352486,0.05268476618207507,AAPL
2021-06-24,130.72879028320312,172.45399475097656,126.82630157470703,19.167882919311523,404.11346435546875,226.60667419433594,45110300,68711000,320924000,137947200,18934000,76640000,125.80965156555176,126.48561462402344,121.92416507720947,167.02372360229492,166.00233947753907,160.7136023712158,123.90918273925782,119.47106903076173,97.854267578125,17.638744497299193,15.967183017730713,14.015413618087768,399.9550552368164,396.40403625488284,359.48208419799806,205.45416870117188,213.5698681640625,206.0381330871582,3.3593894597633556,132.52843048507847,119.09087264602505,5.791631247368157,178.60698609703124,155.4404611075586,2.4603406228237317,128.82986398490527,118.98850149361036,0.9914032458426083,19.62155098898441,15.655938005613976,2.3619983301920113,404.67905189720045,395.23105857643236,7.4666849340931565,220.38753856935818,190.52079883298558,63.385096820547815,61.2170257435278,67.66601263366523,78.27641917670402,60.703299818493065,66.42827529745344,-0.002168747189486009,-0.015622946391951387,0.006488107628513928,0.00777924645782746,0.005915779823845391,0.035411302984154513,NVDA
2021-06-25,130.43479919433594,170.072998046875,126.54032897949219,18.993722915649414,405.5488586425781,223.9566650390625,58129500,70783700,278364000,97490100,33484000,78820000,126.19328422546387,126.46284301757812,122.00434623718262,167.45209884643555,166.02470947265624,160.7468148803711,124.25142822265624,119.71343826293945,98.09912281036377,17.815724563598632,16.025018405914306,14.046986894607544,400.36797485351565,396.6340142822266,359.918455657959,206.13783493041993,213.1233346557617,206.54744976043702,3.4304033316810703,133.054090888826,119.33247756210173,5.677721735814258,178.80754231806407,156.09665537480703,2.3151302398338505,128.88168870232394,119.62116774298855,0.8918247972186181,19.599374158035868,16.032074969161396,2.5831665218607136,405.53430789723706,395.20164180979424,8.488226443136707,223.11428781669335,189.1613820441465,62.18188939099869,54.862077391007205,66.02209346160718,74.44695750237298,62.770407580242605,63.44800125695824,-0.002248862612667768,-0.013806561613952328,-0.0022548366676639064,-0.009086032317457637,0.003551958580243708,-0.011694312026312215,TSLA
2021-06-28,132.07122802734375,172.1945037841797,126.3654556274414,19.94585609436035,406.366455078125,229.57333374023438,53159600,62111300,495436000,64884600,28110000,44856000,126.69156417846679,126.47945190429688,122.11138263702392,168.0041488647461,166.06915954589843,160.81400993347168,124.56238555908203,119.95121398925781,98.34931632995605,18.002569007873536,16.106381607055663,14.08533139705658,400.78624114990237,396.8540026855469,360.3865473937988,207.1961685180664,212.7829345703125,207.0764164352417,3.5277942485296494,133.74715267552608,119.63597568140749,5.568789313028548,179.1417274908032,156.866570238689,2.146232322062437,128.8548502032069,120.26992091495715,0.9281915672272717,19.85895214232808,16.146185873418993,2.843858654070956,406.47395845804425,395.0985238417605,9.975294227148046,227.14675697236248,187.24558006377032,66.04553974654986,58.95103074373188,64.98243720303573,80.16117412452883,63.93414688672029,66.84338969093622,0.01254595279109294,0.012474089136242261,-0.0013819574633722187,0.05012883376994259,0.002016024501421354,0.025079265670401973,GOOG
2021-06-29,133.59011840820312,172.40699768066406,125.56732177734375,19.987525939941406,406.5850524902344,226.9199981689453,35970500,64556100,367632000,52143900,20950000,41968000,127.28195762634277,126.513134765625,122.23327796936036,168.57787399291993,166.1452896118164,160.89698989868165,124.78797492980956,120.1684034729004,98.59833404541016,18.190498924255373,16.19956911087036,14.124618420600891,401.2329620361328,397.1172113037109,360.85493621826174,208.14383544921876,212.55713439941405,207.5898164367676,3.6489270509324943,134.57981172820777,119.98410352447779,5.390100352359559,179.35807469763904,157.79767328820083,1.9896314209209018,128.76723777165137,120.80871208796776,0.9306802627118834,20.05185944967914,16.329138398831606,3.021555049291755,407.2760721347163,395.1898519375493,10.908947922812859,229.96173129484447,186.32593960359304,69.19169261570508,59.34825586377465,60.31416092589775,80.36808608670349,64.25585575712407,63.8270439433552,0.011500539546319022,0.0012340341405479016,-0.006316076226170253,0.0020891480106906,0.0005379317347131707,-0.011557681931348984,AMZN
2021-06-30,134.20741271972656,172.00799560546875,124.86734008789062,19.96332550048828,406.92724609375,226.56666564941406,64827900,63261400,326568000,56774700,24006000,48080000,127.86499938964843,126.59301055908203,122.34187808990478,169.0932991027832,166.25075958251952,160.9812873840332,124.99981384277343,120.38033203125,98.84421058654785,18.351587581634522,16.296074256896972,14.160255703926087,401.66552734375,397.44487365722654,361.30442901611326,209.38683547973633,212.29520111083986,208.0232830810547,3.781659707703832,135.4283188050561,120.30167997424077,5.186778780772365,179.46685666432793,158.71974154123845,1.7326391683240445,128.46509217942153,121.53453550612535,0.9453939882864175,20.242375558207357,16.460799605061688,3.1904853595055775,408.04649806276115,395.28455662473885,11.535209894854699,232.45725526944574,186.31641569002693,70.39239877617409,58.2092143216414,56.481813944674876,79.84723263442902,64.7853986658453,63.416648944901624,0.004620808177122848,-0.0023143032508132766,-0.005574552993129367,-0.0012107771379931132,0.000841628587720411,-0.0015570796861552605,SPY
2021-07-01,134.51116943359375,171.64849853515625,125.91606903076172,20.172412872314453,409.18023681640625,225.97332763671875,53441000,52485800,480136000,55903500,17120000,40742000,128.53770179748534,126.67133117675782,122.45111938476562,169.70819931030275,166.32170959472657,161.05049736022949,125.30561485290528,120.61357406616212,99.08981063842774,18.513576698303222,16.392984466552733,14.196346335411071,402.28464965820314,397.74368957519533,361.7571778869629,211.13816833496094,211.85386779785156,208.40354972839356,3.7027148931329896,135.94313158375132,121.13227201121936,4.674654861193721,179.05750903269018,160.35888958791531,1.2348111611561663,127.77523717521761,122.83599253059295,0.9667847482753888,20.447146194854,16.580007201752444,3.3912774157018317,409.0672044896068,395.50209482679946,11.243451854384094,233.62507204372912,188.65126462619276,70.9915165706687,57.1450345792456,60.52842316425865,80.99334412687821,68.13283189921077,62.687723562921235,0.00226333782696142,-0.0020900020900020966,0.00839874495711146,0.01047357424598716,0.005536593443382198,-0.0026188230779431443,AAPL
2021-07-02,137.1471405029297,175.5489959716797,128.25814819335938,20.446876525878906,412.30792236328125,226.3000030517578,57697700,78852600,342764000,81163500,21160000,63388000,129.22706336975097,126.8328921508789,122.59016597747802,170.47009887695313,166.52364959716797,161.1587173461914,125.61106719970704,120.91893661499023,99.35223770141602,18.658930397033693,16.50556661605835,14.236185073852539,402.8787048339844,398.1770721435547,362.2318878173828,212.46900177001953,211.58193450927735,208.79878311157228,3.962324966323076,137.15171330239713,121.30241343710482,4.288254351648055,179.04660758024923,161.89359017365703,1.1666024848311547,127.94427216936934,123.27786223004473,1.0291959155635357,20.717322228160764,16.60053856590662,4.0293065686362155,410.9373179712568,394.820091696712,11.390519234428176,235.2500402388759,189.68796330116317,75.60482392795132,64.68818281102119,67.74241073240216,82.40769342831459,72.09808986487934,62.940292960194355,0.01959667052509917,0.022723749230608936,0.018600319884712002,0.013605891139633508,0.007643784487759486,0.0014456370513082906,NVDA
